county,totalcountconfirmed,totalcountdeaths,newcountconfirmed,newcountdeaths,date,week
Del Norte,3.0,0.0,0,0,2020-05-08,19
Del Norte,3.0,0.0,0,0,2020-05-09,19
Del Norte,3.0,0.0,0,0,2020-05-10,19
Del Norte,3.0,0.0,0,0,2020-05-11,20
Del Norte,3.0,0.0,0,0,2020-05-12,20
Del Norte,4.0,0.0,1,0,2020-05-13,20
Del Norte,4.0,0.0,0,0,2020-05-14,20
Del Norte,4.0,0.0,0,0,2020-05-15,20
Del Norte,4.0,0.0,0,0,2020-05-16,20
Del Norte,7.0,0.0,3,0,2020-05-17,20
Del Norte,8.0,0.0,1,0,2020-05-18,21
Del Norte,8.0,0.0,0,0,2020-05-19,21
Del Norte,9.0,0.0,1,0,2020-05-20,21
Del Norte,9.0,0.0,0,0,2020-05-21,21
Del Norte,9.0,0.0,0,0,2020-05-22,21
Del Norte,10.0,0.0,1,0,2020-05-23,21
Del Norte,16.0,0.0,6,0,2020-05-24,21
Del Norte,20.0,0.0,4,0,2020-05-25,22
Del Norte,30.0,0.0,10,0,2020-05-26,22
Del Norte,34.0,0.0,4,0,2020-05-27,22
Del Norte,37.0,0.0,3,0,2020-05-28,22
Del Norte,37.0,0.0,0,0,2020-05-29,22
Del Norte,37.0,0.0,0,0,2020-05-30,22
Del Norte,37.0,0.0,0,0,2020-05-31,22
Del Norte,38.0,0.0,1,0,2020-06-01,23
Del Norte,39.0,0.0,1,0,2020-06-02,23
Del Norte,39.0,0.0,0,0,2020-06-03,23
Del Norte,45.0,0.0,6,0,2020-06-04,23
Del Norte,45.0,0.0,0,0,2020-06-05,23
Del Norte,45.0,0.0,0,0,2020-06-06,23
Del Norte,45.0,0.0,0,0,2020-06-07,23
Del Norte,45.0,0.0,0,0,2020-06-08,24
Del Norte,45.0,0.0,0,0,2020-06-09,24
Del Norte,45.0,0.0,0,0,2020-06-10,24
Del Norte,45.0,0.0,0,0,2020-06-11,24
Del Norte,45.0,0.0,0,0,2020-06-12,24
Del Norte,45.0,0.0,0,0,2020-06-13,24
Del Norte,45.0,0.0,0,0,2020-06-14,24
Del Norte,45.0,0.0,0,0,2020-06-15,25
Del Norte,45.0,0.0,0,0,2020-06-16,25
Del Norte,45.0,0.0,0,0,2020-06-17,25
Del Norte,46.0,0.0,1,0,2020-06-18,25
Del Norte,46.0,0.0,0,0,2020-06-19,25
Del Norte,46.0,0.0,0,0,2020-06-20,25
Del Norte,46.0,0.0,0,0,2020-06-21,25
Del Norte,46.0,0.0,0,0,2020-06-22,26
Del Norte,46.0,0.0,0,0,2020-06-23,26
Del Norte,47.0,0.0,1,0,2020-06-24,26
Del Norte,47.0,0.0,0,0,2020-06-25,26
Del Norte,47.0,0.0,0,0,2020-06-26,26
Del Norte,47.0,0.0,0,0,2020-06-27,26
Del Norte,47.0,0.0,0,0,2020-06-28,26
Del Norte,47.0,0.0,0,0,2020-06-29,27
Del Norte,49.0,0.0,2,0,2020-06-30,27
Del Norte,50.0,0.0,1,0,2020-07-01,27
Del Norte,50.0,0.0,0,0,2020-07-02,27
Del Norte,50.0,0.0,0,0,2020-07-03,27
Del Norte,50.0,0.0,0,0,2020-07-04,27
Del Norte,57.0,0.0,7,0,2020-07-05,27
Del Norte,57.0,0.0,0,0,2020-07-06,28
Del Norte,57.0,0.0,0,0,2020-07-07,28
Del Norte,57.0,0.0,0,0,2020-07-08,28
Del Norte,57.0,0.0,0,0,2020-07-09,28
Del Norte,57.0,0.0,0,0,2020-07-10,28
Del Norte,59.0,0.0,2,0,2020-07-11,28
Del Norte,59.0,0.0,0,0,2020-07-12,28
Del Norte,59.0,0.0,0,0,2020-07-13,29
Del Norte,60.0,0.0,1,0,2020-07-14,29
Del Norte,60.0,0.0,0,0,2020-07-15,29
Del Norte,60.0,0.0,0,0,2020-07-16,29
Del Norte,60.0,0.0,0,0,2020-07-17,29
Del Norte,61.0,0.0,1,0,2020-07-18,29
Del Norte,61.0,0.0,0,0,2020-07-19,29
Del Norte,61.0,0.0,0,0,2020-07-20,30
Del Norte,66.0,0.0,5,0,2020-07-21,30
Del Norte,66.0,0.0,0,0,2020-07-22,30
Del Norte,66.0,0.0,0,0,2020-07-23,30
Del Norte,66.0,0.0,0,0,2020-07-24,30
Del Norte,67.0,0.0,1,0,2020-07-25,30
Del Norte,67.0,0.0,0,0,2020-07-26,30
Del Norte,67.0,0.0,0,0,2020-07-27,31
Del Norte,68.0,0.0,1,0,2020-07-28,31
Del Norte,68.0,0.0,0,0,2020-07-29,31
Del Norte,68.0,0.0,0,0,2020-07-30,31
Del Norte,68.0,0.0,0,0,2020-07-31,31
Del Norte,68.0,0.0,0,0,2020-08-01,31
Del Norte,68.0,0.0,0,0,2020-08-02,31
Del Norte,68.0,0.0,0,0,2020-08-03,32
Del Norte,69.0,0.0,1,0,2020-08-04,32
Del Norte,69.0,0.0,0,0,2020-08-05,32
Del Norte,69.0,0.0,0,0,2020-08-06,32
Del Norte,69.0,0.0,0,0,2020-08-07,32
Del Norte,69.0,0.0,0,0,2020-08-08,32
Del Norte,69.0,0.0,0,0,2020-08-09,32
Del Norte,69.0,0.0,0,0,2020-08-10,33
Del Norte,73.0,0.0,4,0,2020-08-11,33
Del Norte,74.0,0.0,1,0,2020-08-12,33
Del Norte,74.0,0.0,0,0,2020-08-13,33
Del Norte,76.0,0.0,2,0,2020-08-14,33
Del Norte,77.0,0.0,1,0,2020-08-15,33
Del Norte,77.0,0.0,0,0,2020-08-16,33
Del Norte,77.0,1.0,0,1,2020-08-17,34
Del Norte,78.0,1.0,1,0,2020-08-18,34
Del Norte,78.0,1.0,0,0,2020-08-19,34
Del Norte,78.0,1.0,0,0,2020-08-20,34
Del Norte,78.0,1.0,0,0,2020-08-21,34
Del Norte,80.0,1.0,2,0,2020-08-22,34
Del Norte,80.0,1.0,0,0,2020-08-23,34
Del Norte,80.0,1.0,0,0,2020-08-24,35
Del Norte,83.0,1.0,3,0,2020-08-25,35
Del Norte,86.0,1.0,3,0,2020-08-26,35
Del Norte,107.0,1.0,21,0,2020-08-27,35
Del Norte,107.0,1.0,0,0,2020-08-28,35
Del Norte,108.0,1.0,1,0,2020-08-29,35
Del Norte,108.0,1.0,0,0,2020-08-30,35
Del Norte,108.0,1.0,0,0,2020-08-31,36
Del Norte,108.0,1.0,0,0,2020-09-01,36
Del Norte,109.0,1.0,1,0,2020-09-02,36
Del Norte,109.0,1.0,0,0,2020-09-03,36
Del Norte,109.0,1.0,0,0,2020-09-04,36
Del Norte,109.0,1.0,0,0,2020-09-05,36
Del Norte,109.0,1.0,0,0,2020-09-06,36
Del Norte,109.0,1.0,0,0,2020-09-07,37
Del Norte,109.0,1.0,0,0,2020-09-08,37
Del Norte,109.0,1.0,0,0,2020-09-09,37
Del Norte,112.0,1.0,3,0,2020-09-10,37
Del Norte,115.0,1.0,3,0,2020-09-11,37
Del Norte,116.0,1.0,1,0,2020-09-12,37
Del Norte,116.0,1.0,0,0,2020-09-13,37
Del Norte,116.0,1.0,0,0,2020-09-14,38
Del Norte,129.0,1.0,13,0,2020-09-15,38
Del Norte,131.0,1.0,2,0,2020-09-16,38
Del Norte,131.0,1.0,0,0,2020-09-17,38
Del Norte,131.0,1.0,0,0,2020-09-18,38
Del Norte,132.0,1.0,1,0,2020-09-19,38
Del Norte,132.0,1.0,0,0,2020-09-20,38
Del Norte,132.0,1.0,0,0,2020-09-21,39
Del Norte,137.0,1.0,5,0,2020-09-22,39
Del Norte,137.0,1.0,0,0,2020-09-23,39
Del Norte,137.0,1.0,0,0,2020-09-24,39
Del Norte,138.0,1.0,1,0,2020-09-25,39
Del Norte,138.0,1.0,0,0,2020-09-26,39
Del Norte,138.0,1.0,0,0,2020-09-27,39
Del Norte,138.0,1.0,0,0,2020-09-28,40
Del Norte,142.0,1.0,4,0,2020-09-29,40
Del Norte,140.0,1.0,-2,0,2020-09-30,40
Del Norte,140.0,1.0,0,0,2020-10-01,40
Del Norte,141.0,1.0,1,0,2020-10-02,40
Del Norte,142.0,1.0,1,0,2020-10-03,40
Del Norte,142.0,1.0,0,0,2020-10-04,40
Del Norte,142.0,1.0,0,0,2020-10-05,41
San Bernardino,3.0,0.0,3,0,2020-03-18,12
San Bernardino,7.0,0.0,4,0,2020-03-19,12
San Bernardino,9.0,0.0,2,0,2020-03-20,12
San Bernardino,13.0,0.0,4,0,2020-03-21,12
San Bernardino,16.0,0.0,3,0,2020-03-22,12
San Bernardino,17.0,0.0,1,0,2020-03-23,13
San Bernardino,27.0,0.0,10,0,2020-03-24,13
San Bernardino,46.0,1.0,19,1,2020-03-25,13
San Bernardino,57.0,1.0,11,0,2020-03-26,13
San Bernardino,77.0,2.0,20,1,2020-03-27,13
San Bernardino,81.0,2.0,4,0,2020-03-28,13
San Bernardino,94.0,2.0,13,0,2020-03-29,13
San Bernardino,145.0,4.0,51,2,2020-03-30,14
San Bernardino,193.0,5.0,48,1,2020-03-31,14
San Bernardino,245.0,5.0,52,0,2020-04-01,14
San Bernardino,335.0,8.0,90,3,2020-04-02,14
San Bernardino,356.0,11.0,21,3,2020-04-03,14
San Bernardino,373.0,13.0,17,2,2020-04-04,14
San Bernardino,375.0,13.0,2,0,2020-04-05,14
San Bernardino,550.0,13.0,175,0,2020-04-06,15
San Bernardino,554.0,18.0,4,5,2020-04-07,15
San Bernardino,635.0,22.0,81,4,2020-04-08,15
San Bernardino,717.0,27.0,82,5,2020-04-09,15
San Bernardino,779.0,24.0,62,-3,2020-04-10,15
San Bernardino,826.0,28.0,47,4,2020-04-11,15
San Bernardino,827.0,30.0,1,2,2020-04-12,15
San Bernardino,925.0,31.0,98,1,2020-04-13,16
San Bernardino,933.0,31.0,8,0,2020-04-14,16
San Bernardino,1063.0,37.0,130,6,2020-04-15,16
San Bernardino,1143.0,39.0,80,2,2020-04-16,16
San Bernardino,1229.0,55.0,86,16,2020-04-17,16
San Bernardino,1255.0,57.0,26,2,2020-04-18,16
San Bernardino,1262.0,58.0,7,1,2020-04-19,16
San Bernardino,1344.0,60.0,82,2,2020-04-20,17
San Bernardino,1499.0,67.0,155,7,2020-04-21,17
San Bernardino,1564.0,72.0,65,5,2020-04-22,17
San Bernardino,1604.0,77.0,40,5,2020-04-23,17
San Bernardino,1667.0,80.0,63,3,2020-04-24,17
San Bernardino,1675.0,82.0,8,2,2020-04-25,17
San Bernardino,1681.0,82.0,6,0,2020-04-26,17
San Bernardino,1742.0,82.0,61,0,2020-04-27,18
San Bernardino,1891.0,85.0,149,3,2020-04-28,18
San Bernardino,1975.0,91.0,84,6,2020-04-29,18
San Bernardino,2020.0,96.0,45,5,2020-04-30,18
San Bernardino,2084.0,98.0,64,2,2020-05-01,18
San Bernardino,2124.0,99.0,40,1,2020-05-02,18
San Bernardino,2123.0,99.0,-1,0,2020-05-03,18
San Bernardino,2184.0,99.0,61,0,2020-05-04,19
San Bernardino,2345.0,101.0,161,2,2020-05-05,19
San Bernardino,2426.0,104.0,81,3,2020-05-06,19
San Bernardino,2522.0,110.0,96,6,2020-05-07,19
San Bernardino,2631.0,119.0,109,9,2020-05-08,19
San Bernardino,2825.0,121.0,194,2,2020-05-09,19
San Bernardino,2910.0,121.0,85,0,2020-05-10,19
San Bernardino,2945.0,121.0,35,0,2020-05-11,20
San Bernardino,2997.0,124.0,52,3,2020-05-12,20
San Bernardino,3064.0,138.0,67,14,2020-05-13,20
San Bernardino,3149.0,140.0,85,2,2020-05-14,20
San Bernardino,3225.0,150.0,76,10,2020-05-15,20
San Bernardino,3362.0,155.0,137,5,2020-05-16,20
San Bernardino,3467.0,155.0,105,0,2020-05-17,20
San Bernardino,3558.0,155.0,91,0,2020-05-18,21
San Bernardino,3656.0,157.0,98,2,2020-05-19,21
San Bernardino,3771.0,158.0,115,1,2020-05-20,21
San Bernardino,3950.0,164.0,179,6,2020-05-21,21
San Bernardino,4107.0,173.0,157,9,2020-05-22,21
San Bernardino,4172.0,176.0,65,3,2020-05-23,21
San Bernardino,4262.0,176.0,90,0,2020-05-24,21
San Bernardino,4393.0,176.0,131,0,2020-05-25,22
San Bernardino,4430.0,176.0,37,0,2020-05-26,22
San Bernardino,4708.0,183.0,278,7,2020-05-27,22
San Bernardino,4831.0,190.0,123,7,2020-05-28,22
San Bernardino,4983.0,199.0,152,9,2020-05-29,22
San Bernardino,5122.0,204.0,139,5,2020-05-30,22
San Bernardino,5185.0,204.0,63,0,2020-05-31,22
San Bernardino,5310.0,204.0,125,0,2020-06-01,23
San Bernardino,5438.0,208.0,128,4,2020-06-02,23
San Bernardino,5565.0,209.0,127,1,2020-06-03,23
San Bernardino,5726.0,210.0,161,1,2020-06-04,23
San Bernardino,5869.0,217.0,143,7,2020-06-05,23
San Bernardino,5946.0,224.0,77,7,2020-06-06,23
San Bernardino,6033.0,224.0,87,0,2020-06-07,23
San Bernardino,6122.0,224.0,89,0,2020-06-08,24
San Bernardino,6268.0,224.0,146,0,2020-06-09,24
San Bernardino,6438.0,225.0,170,1,2020-06-10,24
San Bernardino,6509.0,227.0,71,2,2020-06-11,24
San Bernardino,6707.0,229.0,198,2,2020-06-12,24
San Bernardino,6885.0,229.0,178,0,2020-06-13,24
San Bernardino,7015.0,229.0,130,0,2020-06-14,24
San Bernardino,7189.0,229.0,174,0,2020-06-15,25
San Bernardino,7463.0,229.0,274,0,2020-06-16,25
San Bernardino,7670.0,229.0,207,0,2020-06-17,25
San Bernardino,8141.0,230.0,471,1,2020-06-18,25
San Bernardino,8454.0,230.0,313,0,2020-06-19,25
San Bernardino,8718.0,233.0,264,3,2020-06-20,25
San Bernardino,8925.0,233.0,207,0,2020-06-21,25
San Bernardino,9133.0,234.0,208,1,2020-06-22,26
San Bernardino,9771.0,234.0,638,0,2020-06-23,26
San Bernardino,10211.0,245.0,440,11,2020-06-24,26
San Bernardino,10617.0,249.0,406,4,2020-06-25,26
San Bernardino,11162.0,249.0,545,0,2020-06-26,26
San Bernardino,11576.0,249.0,414,0,2020-06-27,26
San Bernardino,11608.0,249.0,32,0,2020-06-28,26
San Bernardino,12191.0,249.0,583,0,2020-06-29,27
San Bernardino,12593.0,253.0,402,4,2020-06-30,27
San Bernardino,13036.0,258.0,443,5,2020-07-01,27
San Bernardino,13185.0,265.0,149,7,2020-07-02,27
San Bernardino,14040.0,269.0,855,4,2020-07-03,27
San Bernardino,14636.0,269.0,596,0,2020-07-04,27
San Bernardino,15026.0,269.0,390,0,2020-07-05,27
San Bernardino,15346.0,269.0,320,0,2020-07-06,28
San Bernardino,16004.0,272.0,658,3,2020-07-07,28
San Bernardino,16510.0,293.0,506,21,2020-07-08,28
San Bernardino,17339.0,304.0,829,11,2020-07-09,28
San Bernardino,18242.0,304.0,903,0,2020-07-10,28
San Bernardino,18907.0,304.0,665,0,2020-07-11,28
San Bernardino,19042.0,306.0,135,2,2020-07-12,28
San Bernardino,19610.0,307.0,568,1,2020-07-13,29
San Bernardino,20489.0,309.0,879,2,2020-07-14,29
San Bernardino,21508.0,310.0,1019,1,2020-07-15,29
San Bernardino,22355.0,310.0,847,0,2020-07-16,29
San Bernardino,23057.0,315.0,702,5,2020-07-17,29
San Bernardino,23680.0,328.0,623,13,2020-07-18,29
San Bernardino,23928.0,328.0,248,0,2020-07-19,29
San Bernardino,24226.0,329.0,298,1,2020-07-20,30
San Bernardino,25323.0,333.0,1097,4,2020-07-21,30
San Bernardino,26820.0,337.0,1497,4,2020-07-22,30
San Bernardino,28121.0,358.0,1301,21,2020-07-23,30
San Bernardino,28990.0,372.0,869,14,2020-07-24,30
San Bernardino,29265.0,372.0,275,0,2020-07-25,30
San Bernardino,29545.0,383.0,280,11,2020-07-26,30
San Bernardino,29928.0,384.0,383,1,2020-07-27,31
San Bernardino,30493.0,395.0,565,11,2020-07-28,31
San Bernardino,31168.0,419.0,675,24,2020-07-29,31
San Bernardino,32010.0,403.0,842,-16,2020-07-30,31
San Bernardino,32332.0,409.0,322,6,2020-07-31,31
San Bernardino,32947.0,417.0,615,8,2020-08-01,31
San Bernardino,33643.0,417.0,696,0,2020-08-02,31
San Bernardino,33979.0,418.0,336,1,2020-08-03,32
San Bernardino,34215.0,477.0,236,59,2020-08-04,32
San Bernardino,34442.0,487.0,227,10,2020-08-05,32
San Bernardino,34819.0,490.0,377,3,2020-08-06,32
San Bernardino,35200.0,497.0,381,7,2020-08-07,32
San Bernardino,35691.0,502.0,491,5,2020-08-08,32
San Bernardino,36092.0,546.0,401,44,2020-08-09,32
San Bernardino,37367.0,546.0,1275,0,2020-08-10,33
San Bernardino,38467.0,549.0,1100,3,2020-08-11,33
San Bernardino,38811.0,555.0,344,6,2020-08-12,33
San Bernardino,39395.0,558.0,584,3,2020-08-13,33
San Bernardino,40442.0,561.0,1047,3,2020-08-14,33
San Bernardino,41231.0,568.0,789,7,2020-08-15,33
San Bernardino,41724.0,568.0,493,0,2020-08-16,33
San Bernardino,42005.0,568.0,281,0,2020-08-17,34
San Bernardino,42827.0,616.0,822,48,2020-08-18,34
San Bernardino,43224.0,621.0,397,5,2020-08-19,34
San Bernardino,43627.0,625.0,403,4,2020-08-20,34
San Bernardino,44249.0,629.0,622,4,2020-08-21,34
San Bernardino,44803.0,691.0,554,62,2020-08-22,34
San Bernardino,45010.0,691.0,207,0,2020-08-23,34
San Bernardino,45199.0,692.0,189,1,2020-08-24,35
San Bernardino,45544.0,695.0,345,3,2020-08-25,35
San Bernardino,45840.0,709.0,296,14,2020-08-26,35
San Bernardino,46345.0,715.0,505,6,2020-08-27,35
San Bernardino,46553.0,716.0,208,1,2020-08-28,35
San Bernardino,46849.0,716.0,296,0,2020-08-29,35
San Bernardino,47201.0,716.0,352,0,2020-08-30,35
San Bernardino,47370.0,716.0,169,0,2020-08-31,36
San Bernardino,47371.0,736.0,1,20,2020-09-01,36
San Bernardino,47766.0,743.0,395,7,2020-09-02,36
San Bernardino,48165.0,744.0,399,1,2020-09-03,36
San Bernardino,48497.0,744.0,332,0,2020-09-04,36
San Bernardino,48800.0,765.0,303,21,2020-09-05,36
San Bernardino,48923.0,765.0,123,0,2020-09-06,36
San Bernardino,49043.0,765.0,120,0,2020-09-07,37
San Bernardino,49034.0,765.0,-9,0,2020-09-08,37
San Bernardino,49264.0,791.0,230,26,2020-09-09,37
San Bernardino,49467.0,796.0,203,5,2020-09-10,37
San Bernardino,49682.0,800.0,215,4,2020-09-11,37
San Bernardino,49945.0,814.0,263,14,2020-09-12,37
San Bernardino,49968.0,832.0,23,18,2020-09-13,37
San Bernardino,50163.0,832.0,195,0,2020-09-14,38
San Bernardino,50333.0,835.0,170,3,2020-09-15,38
San Bernardino,50509.0,838.0,176,3,2020-09-16,38
San Bernardino,50770.0,839.0,261,1,2020-09-17,38
San Bernardino,51106.0,858.0,336,19,2020-09-18,38
San Bernardino,51353.0,908.0,247,50,2020-09-19,38
San Bernardino,51559.0,908.0,206,0,2020-09-20,38
San Bernardino,51654.0,908.0,95,0,2020-09-21,39
San Bernardino,51899.0,908.0,245,0,2020-09-22,39
San Bernardino,52132.0,908.0,233,0,2020-09-23,39
San Bernardino,52455.0,918.0,323,10,2020-09-24,39
San Bernardino,52814.0,922.0,359,4,2020-09-25,39
San Bernardino,53122.0,925.0,308,3,2020-09-26,39
San Bernardino,53127.0,925.0,5,0,2020-09-27,39
San Bernardino,53501.0,925.0,374,0,2020-09-28,40
San Bernardino,53753.0,952.0,252,27,2020-09-29,40
San Bernardino,53988.0,955.0,235,3,2020-09-30,40
San Bernardino,54350.0,955.0,362,0,2020-10-01,40
San Bernardino,54613.0,962.0,263,7,2020-10-02,40
San Bernardino,55004.0,962.0,391,0,2020-10-03,40
San Bernardino,55100.0,962.0,96,0,2020-10-04,40
San Bernardino,55100.0,962.0,0,0,2020-10-05,41
Stanislaus,5.0,0.0,5,0,2020-03-18,12
Stanislaus,7.0,0.0,2,0,2020-03-19,12
Stanislaus,7.0,0.0,0,0,2020-03-20,12
Stanislaus,7.0,0.0,0,0,2020-03-21,12
Stanislaus,8.0,0.0,1,0,2020-03-22,12
Stanislaus,10.0,0.0,2,0,2020-03-23,13
Stanislaus,13.0,0.0,3,0,2020-03-24,13
Stanislaus,14.0,0.0,1,0,2020-03-25,13
Stanislaus,15.0,0.0,1,0,2020-03-26,13
Stanislaus,16.0,0.0,1,0,2020-03-27,13
Stanislaus,17.0,0.0,1,0,2020-03-28,13
Stanislaus,19.0,0.0,2,0,2020-03-29,13
Stanislaus,28.0,0.0,9,0,2020-03-30,14
Stanislaus,28.0,0.0,0,0,2020-03-31,14
Stanislaus,29.0,0.0,1,0,2020-04-01,14
Stanislaus,40.0,0.0,11,0,2020-04-02,14
Stanislaus,48.0,0.0,8,0,2020-04-03,14
Stanislaus,51.0,0.0,3,0,2020-04-04,14
Stanislaus,51.0,0.0,0,0,2020-04-05,14
Stanislaus,72.0,0.0,21,0,2020-04-06,15
Stanislaus,83.0,0.0,11,0,2020-04-07,15
Stanislaus,86.0,0.0,3,0,2020-04-08,15
Stanislaus,93.0,0.0,7,0,2020-04-09,15
Stanislaus,101.0,0.0,8,0,2020-04-10,15
Stanislaus,119.0,1.0,18,1,2020-04-11,15
Stanislaus,117.0,1.0,-2,0,2020-04-12,15
Stanislaus,132.0,2.0,15,1,2020-04-13,16
Stanislaus,136.0,4.0,4,2,2020-04-14,16
Stanislaus,174.0,4.0,38,0,2020-04-15,16
Stanislaus,185.0,4.0,11,0,2020-04-16,16
Stanislaus,201.0,4.0,16,0,2020-04-17,16
Stanislaus,216.0,4.0,15,0,2020-04-18,16
Stanislaus,221.0,4.0,5,0,2020-04-19,16
Stanislaus,228.0,4.0,7,0,2020-04-20,17
Stanislaus,235.0,4.0,7,0,2020-04-21,17
Stanislaus,247.0,5.0,12,1,2020-04-22,17
Stanislaus,254.0,5.0,7,0,2020-04-23,17
Stanislaus,273.0,5.0,19,0,2020-04-24,17
Stanislaus,276.0,5.0,3,0,2020-04-25,17
Stanislaus,294.0,5.0,18,0,2020-04-26,17
Stanislaus,316.0,8.0,22,3,2020-04-27,18
Stanislaus,330.0,10.0,14,2,2020-04-28,18
Stanislaus,374.0,11.0,44,1,2020-04-29,18
Stanislaus,378.0,11.0,4,0,2020-04-30,18
Stanislaus,384.0,13.0,6,2,2020-05-01,18
Stanislaus,388.0,14.0,4,1,2020-05-02,18
Stanislaus,411.0,14.0,23,0,2020-05-03,18
Stanislaus,422.0,15.0,11,1,2020-05-04,19
Stanislaus,430.0,15.0,8,0,2020-05-05,19
Stanislaus,434.0,17.0,4,2,2020-05-06,19
Stanislaus,466.0,19.0,32,2,2020-05-07,19
Stanislaus,487.0,19.0,21,0,2020-05-08,19
Stanislaus,491.0,20.0,4,1,2020-05-09,19
Stanislaus,498.0,21.0,7,1,2020-05-10,19
Stanislaus,507.0,21.0,9,0,2020-05-11,20
Stanislaus,515.0,22.0,8,1,2020-05-12,20
Stanislaus,521.0,23.0,6,1,2020-05-13,20
Stanislaus,533.0,23.0,12,0,2020-05-14,20
Stanislaus,540.0,24.0,7,1,2020-05-15,20
Stanislaus,546.0,24.0,6,0,2020-05-16,20
Stanislaus,566.0,24.0,20,0,2020-05-17,20
Stanislaus,572.0,26.0,6,2,2020-05-18,21
Stanislaus,582.0,26.0,10,0,2020-05-19,21
Stanislaus,584.0,26.0,2,0,2020-05-20,21
Stanislaus,602.0,28.0,18,2,2020-05-21,21
Stanislaus,616.0,28.0,14,0,2020-05-22,21
Stanislaus,625.0,28.0,9,0,2020-05-23,21
Stanislaus,634.0,28.0,9,0,2020-05-24,21
Stanislaus,651.0,28.0,17,0,2020-05-25,22
Stanislaus,663.0,28.0,12,0,2020-05-26,22
Stanislaus,675.0,28.0,12,0,2020-05-27,22
Stanislaus,684.0,28.0,9,0,2020-05-28,22
Stanislaus,698.0,28.0,14,0,2020-05-29,22
Stanislaus,712.0,28.0,14,0,2020-05-30,22
Stanislaus,738.0,29.0,26,1,2020-05-31,22
Stanislaus,758.0,29.0,20,0,2020-06-01,23
Stanislaus,772.0,30.0,14,1,2020-06-02,23
Stanislaus,780.0,30.0,8,0,2020-06-03,23
Stanislaus,806.0,31.0,26,1,2020-06-04,23
Stanislaus,842.0,31.0,36,0,2020-06-05,23
Stanislaus,858.0,33.0,16,2,2020-06-06,23
Stanislaus,905.0,33.0,47,0,2020-06-07,23
Stanislaus,956.0,33.0,51,0,2020-06-08,24
Stanislaus,993.0,33.0,37,0,2020-06-09,24
Stanislaus,1030.0,33.0,37,0,2020-06-10,24
Stanislaus,1062.0,33.0,32,0,2020-06-11,24
Stanislaus,1092.0,33.0,30,0,2020-06-12,24
Stanislaus,1122.0,34.0,30,1,2020-06-13,24
Stanislaus,1159.0,34.0,37,0,2020-06-14,24
Stanislaus,1253.0,35.0,94,1,2020-06-15,25
Stanislaus,1278.0,35.0,25,0,2020-06-16,25
Stanislaus,1387.0,36.0,109,1,2020-06-17,25
Stanislaus,1495.0,36.0,108,0,2020-06-18,25
Stanislaus,1549.0,36.0,54,0,2020-06-19,25
Stanislaus,1598.0,35.0,49,-1,2020-06-20,25
Stanislaus,1688.0,35.0,90,0,2020-06-21,25
Stanislaus,1784.0,37.0,96,2,2020-06-22,26
Stanislaus,1850.0,37.0,66,0,2020-06-23,26
Stanislaus,2039.0,38.0,189,1,2020-06-24,26
Stanislaus,2134.0,38.0,95,0,2020-06-25,26
Stanislaus,2167.0,38.0,33,0,2020-06-26,26
Stanislaus,2262.0,41.0,95,3,2020-06-27,26
Stanislaus,2434.0,41.0,172,0,2020-06-28,26
Stanislaus,2518.0,42.0,84,1,2020-06-29,27
Stanislaus,2605.0,44.0,87,2,2020-06-30,27
Stanislaus,2841.0,44.0,236,0,2020-07-01,27
Stanislaus,2850.0,44.0,9,0,2020-07-02,27
Stanislaus,3021.0,44.0,171,0,2020-07-03,27
Stanislaus,3572.0,44.0,551,0,2020-07-04,27
Stanislaus,3777.0,45.0,205,1,2020-07-05,27
Stanislaus,3983.0,45.0,206,0,2020-07-06,28
Stanislaus,4101.0,45.0,118,0,2020-07-07,28
Stanislaus,4344.0,50.0,243,5,2020-07-08,28
Stanislaus,4633.0,50.0,289,0,2020-07-09,28
Stanislaus,4781.0,51.0,148,1,2020-07-10,28
Stanislaus,4911.0,51.0,130,0,2020-07-11,28
Stanislaus,5177.0,51.0,266,0,2020-07-12,28
Stanislaus,5324.0,51.0,147,0,2020-07-13,29
Stanislaus,5631.0,57.0,307,6,2020-07-14,29
Stanislaus,5777.0,61.0,146,4,2020-07-15,29
Stanislaus,6077.0,61.0,300,0,2020-07-16,29
Stanislaus,6220.0,63.0,143,2,2020-07-17,29
Stanislaus,6344.0,63.0,124,0,2020-07-18,29
Stanislaus,6508.0,63.0,164,0,2020-07-19,29
Stanislaus,6835.0,71.0,327,8,2020-07-20,30
Stanislaus,6984.0,73.0,149,2,2020-07-21,30
Stanislaus,7401.0,77.0,417,4,2020-07-22,30
Stanislaus,7603.0,79.0,202,2,2020-07-23,30
Stanislaus,7861.0,86.0,258,7,2020-07-24,30
Stanislaus,7994.0,87.0,133,1,2020-07-25,30
Stanislaus,8228.0,90.0,234,3,2020-07-26,30
Stanislaus,8288.0,90.0,60,0,2020-07-27,31
Stanislaus,8492.0,98.0,204,8,2020-07-28,31
Stanislaus,8745.0,103.0,253,5,2020-07-29,31
Stanislaus,8890.0,104.0,145,1,2020-07-30,31
Stanislaus,9061.0,104.0,171,0,2020-07-31,31
Stanislaus,9221.0,110.0,160,6,2020-08-01,31
Stanislaus,9277.0,112.0,56,2,2020-08-02,31
Stanislaus,9308.0,126.0,31,14,2020-08-03,32
Stanislaus,9359.0,135.0,51,9,2020-08-04,32
Stanislaus,9408.0,145.0,49,10,2020-08-05,32
Stanislaus,9566.0,151.0,158,6,2020-08-06,32
